iddesa,nonsawah,persiapan,vegetatif1,vegetatif2,generatif,real_nonsawah,real_persiapan,real_vegetatif1,real_vegetatif2,real_generatif
5108060016,0.004291839,0.278970065,0.716738096,0,0,1.54E-04,0.010029165,0.025767227,0,0
5108060017,0.108095553,0.465173718,0.243500184,0.131738967,0.051491577,0.495905116,2.134056577,1.117094859,0.604372941,0.236225597
5108070002,0.030330411,0.072345034,0.409717933,0.43668069,0.050925931,6.750531841,16.10157737,91.18946512,97.19047022,11.33440363
5108070003,0.023745983,0.07134534,0.267558769,0.54590597,0.091443937,2.86873167,8.619169047,32.32354415,65.95042943,11.04726318
5108070001,0.05165563,0.082779112,0.437650737,0.37073651,0.057178011,7.133804881,11.43205545,60.44094209,51.19987701,7.896462957
5108070008,0.094337177,0.21020312,0.243535843,0.244949418,0.206974442,34.12880249,76.04616762,88.10510313,88.61649878,74.87811358
5108070009,0.137854497,0.121745424,0.29709605,0.302607064,0.140696965,40.53661502,35.79968375,87.3621716,88.98270515,41.37245323
5108070006,0.126762367,0.149524897,0.109022824,0.313247945,0.301441967,17.99041161,21.22092299,15.47277408,44.45688081,42.78134892
5108070007,0.137890421,0.226437596,0.226289227,0.246610563,0.162772193,37.71770358,61.93835679,61.89777284,67.45634704,44.52371135
5108070004,0.075473392,0.145592581,0.234771087,0.383896793,0.160266147,37.02356911,71.42062697,115.1672571,188.321063,78.61876378
5108070005,0.059142358,0.14547581,0.29970487,0.370037888,0.125639074,24.3405057,59.87172137,123.3459125,152.2920229,51.7077556
5108070013,0.06969696,0.557221568,0.093440137,0.11954888,0.160092455,41.09647239,328.5629773,55.09652067,70.49141316,94.39773421
5108070014,0.030651448,0.53323726,0.275444898,0.12958058,0.031085815,3.74343615,65.12382819,33.63985894,15.82556969,3.796484977
5108070011,0.086412834,0.533434507,0.168167788,0.113639346,0.098345526,16.43246487,101.4391426,31.9791764,21.60992156,18.70161317
5108070012,0.031433201,0.423632094,0.4026465,0.106300443,0.035987763,8.889034876,119.799459,113.8649161,30.06083743,10.17702527
5108070010,0.054738324,0.294712493,0.379210238,0.164614759,0.106724186,15.7415884,84.75310213,109.0528729,47.33973559,30.69162686
5108080001,0.112241646,0.092837135,0.110996896,0.426215296,0.257709027,52.6306136,43.53175089,52.04694488,199.8542726,120.8409237
5108080002,0.121969291,0.160193107,0.259699467,0.329322793,0.128815342,31.88138678,41.87265817,67.88249009,86.08123626,33.6708668
5108080009,0.09320285,0.109965919,0.34342649,0.334699821,0.118704919,22.71643284,26.80211416,83.70371524,81.57675457,28.93208019
5108080007,0.045779994,0.136283237,0.192492002,0.40935146,0.216093307,18.93798697,56.37681303,79.62890972,169.3379991,89.39215298
5108080008,0.123205646,0.145961326,0.380876035,0.279664854,0.070292139,41.0063235,48.58005725,126.7663161,93.0803728,23.39521192
5108080005,0.066616493,0.17255968,0.260997155,0.350278545,0.149548127,30.48650746,78.97056307,119.4432687,160.3021856,68.43950891
5108080006,0.03226566,0.151018766,0.305202102,0.376965245,0.134548227,17.43677329,81.61246323,164.935101,203.716817,72.71157458
5108080003,0.175868693,0.068930686,0.39062036,0.311087963,0.053492298,59.11058767,23.16804231,131.28999,104.5586453,17.97910199
5108080004,0.076353198,0.113628564,0.401242215,0.365620088,0.043155934,22.79954572,33.93020452,119.8134515,109.17646,12.8866335
5108080012,0.13927686,0.270638881,0.095330418,0.211496121,0.283257721,50.52846236,98.18548851,34.58506647,76.72899741,102.7634966
5108080013,0.119195382,0.043482835,0.315855706,0.479798422,0.041667655,11.50908528,4.198549013,30.49791202,46.32764191,4.023281699
5108080010,0.157415663,0.163484212,0.262463118,0.312607814,0.104029193,39.36152568,40.87895629,65.62846782,78.16706576,26.01232733
5108080011,0.131148439,0.3841028,0.082476399,0.204670486,0.197601876,58.3037639,170.7579534,36.66596847,90.98895762,87.84651394
5108090001,0.079146601,0.188532561,0.237516744,0.354831458,0.139972636,60.92423558,145.1256532,182.8319335,273.1366233,107.7459519
5108090008,0,0,0,0,0,0,0,0,0,0
5108090009,0,0,0,0,0,0,0,0,0,0
5108090006,0,0,0,0,1,0,0,0,0,0.019440244
5108090007,0.060094215,0.51831247,0.001877906,0.359622426,0.060092984,0.009874414,0.0851668,3.09E-04,0.059091558,0.009874212
5108090004,0.087759652,0.254327508,0.0731849,0.350371364,0.234356576,15.1095601,43.78751133,12.60022823,60.32336109,40.34912046
5108090005,0.073017162,0.123437798,0.294090329,0.420446275,0.089008436,20.42203219,34.5240847,82.25356871,117.5938247,24.89460131
5108090002,0.191958754,0.383852276,0.047567548,0.156267191,0.22035423,45.29686759,90.57834199,11.22460366,36.87466248,51.99740127
5108090003,0.047876892,0.238272577,0.196773152,0.377087997,0.139989382,11.16663192,55.57382863,45.89465379,87.95063172,32.65061393
5108090010,0,0,0,0,0,0,0,0,0,0
5171010006,0.423886794,0.278614999,0.084736591,0.032585703,0.180175913,1.916028603,1.259379424,0.383021444,0.147292013,0.814420756
5171010007,0.23346676,0.253038543,0.147064776,0.111611007,0.254818913,17.8513789,19.34788024,11.24489431,8.534021634,19.48401122
5171010004,0,0,0,0,0,0,0,0,0,0
5171010005,0.306396054,0.074661782,0.069352438,0.220449953,0.329139774,11.28264137,2.74932429,2.553814497,8.117786521,12.12014968
5171010002,0.132741725,0.098340888,0.582980253,0.122326071,0.063611062,15.41904556,11.4231048,67.71796196,14.20918152,7.388949211
5171010003,0.502667554,0.395894048,0.072197813,0.010349519,0.018891066,0.942847995,0.742574106,0.135420642,0.019412478,0.035433765
5171010001,0.17364467,0.15310743,0.396726439,0.17811602,0.098405441,26.87299468,23.69468148,61.39680235,27.56497427,15.22908193
5171010008,0.212563335,0.174369305,0.054650828,0.117799587,0.440616945,18.86885175,15.47843876,4.851252279,10.45685017,39.11274637
5171010009,0,0,0,0,0,0,0,0,0,0
5171010010,0.230822195,0.118565536,0.077718136,0.220307228,0.352586905,10.72858783,5.510911815,3.612329581,10.23985342,16.38819686
5171020014,0.176242261,0.181687086,0.220568895,0.179118067,0.242383691,34.23592613,35.29361021,42.84659274,34.79456549,47.08422427
5171020015,0.117618904,0.164152448,0.457125325,0.149529532,0.111573791,24.8390831,34.66616454,96.53698104,31.57805715,23.56245954
5171020010,0,0,0,0,0,0,0,0,0,0
5171020005,0.191101514,0.185172523,0.185848006,0.201674373,0.236203583,37.13106915,35.97906486,36.11031123,39.18537822,45.89441181
5171020006,0,0,0,0,0,0,0,0,0,0
5171020003,0.279527111,0.130327986,0.069088508,0.173298268,0.347758128,27.26513237,12.71221876,6.738907359,16.90354907,33.92039996
5171020004,0.179532398,0.124658174,0.089906123,0.280148643,0.325754662,18.15292928,12.60447162,9.090612626,28.32646668,32.93779503
5171020001,0.185132348,0.231594661,0.1883671,0.24794715,0.146958741,3.307298955,4.137325485,3.365086231,4.429454714,2.625346109
5171020002,0.245484731,0.398482508,0.140760116,0.100251176,0.115021469,14.6529255,23.78532667,8.401938049,5.983968977,6.865604255
5171020007,0,0,0,0,0,0,0,0,0,0
5171020008,0,0,0,0,0,0,0,0,0,0
5171030004,0,0,0,0,0,0,0,0,0,0
5171030005,0,0,0,0,0,0,0,0,0,0
